"AUT","BEL","CAN","CHE","DEU","DNK","ESP","FIN","FRA","GBR","GRC","HUN","ISR","ITA","JPN","KOR","LUX","MEX","NLD","NOR","PRT","SWE","USA"
71.2530105400793,71.5398150358038,52.4735899529091,91.8396329015378,78.5160439820565,70.1514548266406,66.2329617558105,76.7967686345322,77.7474099114762,73.4549113166315,57.5367998746836,26.1034296085472,36.0587702472953,67.3193034966614,80.7456363610061,36.486687495428,69.8604553223043,17.8504434089251,67.7124226805822,54.081351187014,61.8105010590961,85.5178293102945,66.4108468964344
72.0348729092414,71.807805669616,52.0851767356493,92.2562623174433,78.7295121786091,69.8287726478689,67.0817952809277,77.0923342272653,77.9419160553157,73.3253691578307,58.3244132157692,26.3967837419383,35.6909090336994,67.3178810568717,80.3510119969839,36.8050868272166,70.7521430293988,18.0299555070998,67.6611690811114,54.0346765558526,62.4739318821508,85.844815103076,66.5268072629622
72.5226172315624,71.8463844806019,51.7055868034328,92.7434798361079,78.8576863236277,70.0119723324121,67.1218048837076,76.9437816427506,78.1246571826702,73.4193562187337,59.2590856817015,26.8401378033341,35.970106112187,67.4693998514744,80.1887404647536,37.3470163577491,69.8379476733777,18.1859377096254,67.8334443804842,53.8174143088336,62.8138336441475,85.9482712373378,66.6810029333391
71.6310591216314,71.8382701995437,52.2855289323852,92.7556702641121,79.000661412808,70.3182877531887,67.3322308396122,76.830995118948,78.7544448271618,73.6773687576787,58.5777921509744,27.453849032569,35.8728755665594,67.9496908311841,80.160640731663,37.9071069967194,70.0054657678854,18.3255368294436,68.1890257409114,52.9969278743519,62.5788125731649,86.0200461772841,66.8317530140258
71.4071481973691,71.8360384844312,52.5478258703761,92.5855075161664,78.846577612061,70.395191701547,67.0838329807181,76.7387969270211,78.893056154655,73.3853812588458,59.2053225569282,28.0087367847169,36.3374105559045,68.206452289172,80.0296009563451,37.8348440270048,70.105336866234,16.8974892289473,68.1504900534154,52.2235012562263,62.6820264997527,86.4065271289847,67.0501501804305
71.5891314662013,72.104478098282,53.7295265817893,92.6522550421576,79.138520845339,70.6519803303271,66.9460134860291,76.8635336295059,79.0141315438141,73.4613061831484,59.9591414796524,28.5865522594216,36.8173296978801,68.8617958974442,80.0983174082217,36.7763660246728,70.2829836200981,14.5580148880894,68.4917813176891,50.6804834169502,62.7301283349202,86.6205991802807,67.3108696512421
71.415232308498,71.9317413355965,55.8112254693648,92.7366495426684,79.0922285433825,70.8558277061069,67.1993705833343,76.9117997828685,78.911677430508,73.6078193461057,60.3276665124155,29.0820147888983,37.4707780073493,68.9406689775303,80.0317394865955,38.100240540188,70.4135716365017,15.4508936510332,68.691896585298,50.6198156961128,62.8929360874884,86.405259733736,67.4510009293775
72.0858188008893,72.5293939899214,55.1237951046425,92.9477958126372,79.7702403144304,71.0916259713262,68.4816211157502,76.8418234080315,79.4754111211462,73.931000261629,61.7780816302126,29.969343475503,40.4876137180451,69.1775687117216,78.9198182828894,39.0844142929261,71.2394195309274,15.7778493347441,70.1752159824988,47.9759461515063,63.7336937613554,87.6677822375591,67.6796880809262
72.3342531432099,72.5027051064939,54.7802965206984,92.9239780080274,80.0042969409577,70.8830518846039,68.7893887593697,76.9591671133981,79.5604877598005,74.1756700486622,62.5254048421269,30.7427399901417,41.2086973510196,69.4479229581538,79.3464770256081,39.2576600844007,70.3474827186669,16.1345848010357,70.1250067093964,49.0560717121492,64.2546195056468,87.4904632450175,67.8145248719694
72.2621974220461,72.5979088468181,54.4815979298065,92.9183623081852,79.7650755347748,71.119215334138,68.7683957062446,76.7120325967755,79.5969880576454,74.3424813194927,62.1167937317,31.2461724681243,41.1823665789815,69.6767106934417,79.0606405571792,38.4686515850403,70.4733122215578,16.3845026642254,70.0594025356429,49.9668846163548,63.7772841336102,87.4134289830967,67.9877241121124
